name,meaning,gender,gender_m,gender_f,korean_meaning,celebrity
Orson,Bear,boy,True,False,곰,"{'name': 'orson bean', 'net_worth': 4000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'tv_personality', 'author', 'voice_actor'], 'birthday': '1928-07-22', 'age': 91, 'is_alive': False, 'death': '2020-02-07'}"
Orton,Muddy farm,boy,True,False,진흙 농장,"{'name': 'paul s. morton', 'net_worth': 10000000, 'gender': 'male', 'nationality': 'ca', 'occupation': ['author', 'pastor', 'entrepreneur', 'musician', 'orator', 'singer'], 'birthday': '1950-07-30', 'age': 72, 'is_alive': True}"
Orville,Golden village,boy,True,False,황금마을,"[{'name': 'deborah norville', 'net_worth': 18000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['journalist', 'tv_journalist', 'talk_show_host', 'newscaster'], 'height': 1.72, 'birthday': '1958-08-08', 'age': 64, 'is_alive': True}]"
Orvokki,Pansy flower,girl,False,True,팬지 꽃,[]
Osborn,God of bears,boy,True,False,곰의 신,"{'name': 'joan osborne', 'net_worth': 5000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'singer-songwriter', 'songwriter', 'musician', 'actor'], 'birthday': '1962-07-08', 'age': 60, 'is_alive': True}"
Oscar,Friend of the deer,boy,True,False,사슴의 친구,"{'name': 'oscar robertson', 'net_worth': 200000, 'gender': 'male', 'nationality': 'us', 'occupation': ['basketball_player'], 'height': 1.96, 'birthday': '1938-11-24', 'age': 83, 'is_alive': True}"
Oshea,God delivers,boy,True,False,신이 낸다,[]
Osias,My strength comes from God,boy,True,False,내 힘은 하나님께로부터,[]
Osip,God will increase,boy,True,False,신은 증가할 것이다,[]
Osiris,God of the dead,boy,True,False,죽은 자의 신,[]
Oskari,Friend of the deer,boy,True,False,사슴의 친구,[]
Osmond,Divine protection,boy,True,False,신성한 보호,"{'name': 'jimmy osmond', 'net_worth': 8000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['singer', 'actor', 'television_executive_producer', 'musician', 'businessperson'], 'birthday': '1963-04-16', 'age': 59, 'is_alive': True}"
Osvald,God's rule,boy,True,False,하나님의 통치,[]
Oswald,God's rule,boy,True,False,하나님의 통치,"[{'name': 'oswaldo sanchez', 'net_worth': 5000000, 'gender': 'male', 'nationality': 'mx', 'occupation': ['football_player'], 'height': 1.84, 'birthday': '1973-09-21', 'age': 48, 'is_alive': True}]"
Otavio,Eighth,boy,True,False,여덟 번째,[]
Othello,Wealthy or rich,boy,True,False,"풍부한, 부자",[]
Otis,Wealthy or rich,boy,True,False,"풍부한, 부자","{'name': 'carre otis', 'net_worth': 3000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'model'], 'height': 1.78, 'birthday': '1968-09-28', 'age': 53, 'is_alive': True}"
Ottavio,Eighth,boy,True,False,여덟 번째,[]
Ottilie,Riches,girl,False,True,부,[]
Otto,Wealthy or rich,boy,True,False,"풍부한, 부자","{'name': 'tom cotton', 'net_worth': 500000}"
Ouida,Unclear,girl,False,True,불분명,[]
Ova,From a little egg,girl,False,True,작은 계란에서,"{'name': 'landon donovan', 'net_worth': 14000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['soccer_player'], 'height': 1.73, 'birthday': '1982-03-04', 'age': 40, 'is_alive': True}"
Ove,Full of terror,boy,True,False,"가득 차있다, ","{'name': 'patty loveless', 'net_worth': 14000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'singer-songwriter', 'musician'], 'height': 1.67, 'birthday': '1957-01-04', 'age': 65, 'is_alive': True}"
Ovid,Sheep,boy,True,False,양,"{'name': 'yoovidhya family', 'net_worth': 7800000000}"
Owen,Of noble descent,boy,True,False,고귀한 혈통의,"{'name': 'geoffrey owens', 'net_worth': 300000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor'], 'height': 1.72, 'birthday': '1961-03-18', 'age': 61, 'is_alive': True}"
Oydis,Goddess of good luck,girl,False,True,행운의 여신,[]
Ozella,God,girl,False,True,하나님,[]
Ozzy,God of bears,boy,True,False,곰의 신,"{'name': 'ozzy osbourne', 'net_worth': 220000000, 'gender': 'male', 'nationality': 'gb', 'occupation': ['singer', 'musician', 'songwriter', 'composer', 'author', 'lyricist', 'actor', 'television_producer', 'voice_actor'], 'height': 1.78, 'birthday': '1948-12-03', 'age': 73, 'is_alive': True}"
Paavo,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","[{'name': 'paavo siljamaki', 'net_worth': 13000000, 'gender': 'male', 'nationality': 'fi', 'occupation': ['disc_jockey', 'record_producer', 'musician'], 'birthday': '1977-04-25', 'age': 45, 'is_alive': True}]"
Pablo,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","{'name': 'pablo escobar', 'net_worth': 30000000000, 'gender': 'male', 'nationality': 'co', 'occupation': ['drug_lord'], 'height': 1.66, 'birthday': '1949-12-01', 'age': 44, 'is_alive': False, 'death': '1993-12-02'}"
Pace,Man of peace,boy,True,False,평화의 남자,"{'name': 'kevin spacey', 'net_worth': 100000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'film_producer', 'screenwriter', 'film_director', 'television_producer', 'voice_actor', 'theatre_director'], 'height': 1.79, 'birthday': '1959-07-26', 'age': 63, 'is_alive': True}"
Pacey,From Pacy,boy,True,False,페이시에서,"[{'name': 'kevin spacey', 'net_worth': 100000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'film_producer', 'screenwriter', 'film_director', 'television_producer', 'voice_actor', 'theatre_director'], 'height': 1.79, 'birthday': '1959-07-26', 'age': 63, 'is_alive': True}]"
Pacifico,Peaceful and serene,boy,True,False,평화롭고 고요한,[]
Packer,One who does packing,boy,True,False,포장 하시는 분,"{'name': 'william packer', 'net_worth': 60000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['film_producer', 'actor', 'television_producer', 'screenwriter', 'businessperson'], 'birthday': '1974-04-11', 'age': 48, 'is_alive': True}"
Paco,French man,boy,True,False,프랑스인,"[{'name': 'behgjet pacolli', 'net_worth': 900000000, 'gender': 'male', 'nationality': 'ch', 'birthday': '1951-08-30', 'age': 71, 'is_alive': True}]"
Padma,Lotus flower,boygirl,True,True,연꽃,"[{'name': 'padma lakshmi', 'net_worth': 40000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['model', 'actor', 'author'], 'height': 1.75, 'birthday': '1970-09-01', 'age': 52, 'is_alive': True}]"
Padraig,A nobleman,boy,True,False,귀족,"[{'name': 'padraig harrington', 'net_worth': 40000000, 'gender': 'male', 'nationality': 'ie', 'occupation': ['golfer'], 'height': 1.86, 'birthday': '1971-08-31', 'age': 51, 'is_alive': True}]"
Page,Young servant,boy,True,False,젊은 하인,"{'name': 'larry page', 'net_worth': 83000000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['entrepreneur', 'businessperson', 'computer_scientist', 'internet_entrepreneur'], 'height': 1.81, 'birthday': '1973-03-26', 'age': 49, 'is_alive': True}"
Paige,Young servant,boygirl,True,True,젊은 하인,"{'name': 'elaine paige', 'net_worth': 40000000, 'gender': 'female', 'nationality': 'gb', 'occupation': ['singer', 'actor'], 'height': 1.51, 'birthday': '1948-03-05', 'age': 74, 'is_alive': True}"
Paiman,Promise or covenant,boy,True,False,"약속하다, 계약",[]
Paisley,From a glade,boygirl,True,True,빈터에서,"{'name': 'brad paisley', 'net_worth': 95000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['singer', 'singer-songwriter', 'guitarist', 'musician', 'artist', 'actor', 'film_score_composer', 'voice_actor', 'music_artist'], 'height': 1.75, 'birthday': '1972-10-28', 'age': 49, 'is_alive': True}"
Paithoon,Cat's eye,boygirl,True,True,고양이의 눈,[]
Pakpao,Flying a kite,girl,False,True,연을 날리다,[]
Pal,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","{'name': 'chazz palminteri', 'net_worth': 16000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'screenwriter', 'film_producer', 'businessperson', 'voice_actor', 'film_director'], 'height': 1.91, 'birthday': '1952-05-15', 'age': 70, 'is_alive': True}"
Pallab,New leaf,boy,True,False,새로운 잎,[]
Pallav,New leaf,boy,True,False,새로운 잎,[]
Pallavi,New leaf,girl,False,True,새로운 잎,[]
Palle,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","[{'name': 'anita pallenberg', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'it', 'occupation': ['model', 'actor', 'fashion_designer'], 'height': 1.75, 'birthday': '1942-04-06', 'age': 75, 'is_alive': False, 'death': '2017-06-13'}]"
Palma,Palm tree,girl,False,True,야자수,"[{'name': 'brian de palma', 'net_worth': 40000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['film_director', 'screenwriter', 'actor', 'film_producer', 'film_editor', 'writer'], 'height': 1.8, 'birthday': '1940-09-11', 'age': 82, 'is_alive': True}]"
Palmer,Pilgrimage or religious expedition,boy,True,False,"순례 여행, 종교 원정","{'name': 'arnold palmer', 'net_worth': 700000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['architect', 'designer', 'professional_golfer'], 'height': 1.78, 'birthday': '1929-09-10', 'age': 87, 'is_alive': False, 'death': '2016-09-25'}"
Palmira,Palm tree,girl,False,True,야자수,[]
Palmiro,Pilgrimage or religious expedition,boy,True,False,"순례 여행, 종교 원정",[]
Paloma,Beautiful dove,girl,False,True,아름다운 비둘기,"{'name': 'paloma picasso', 'net_worth': 600000000, 'gender': 'female', 'nationality': 'es', 'occupation': ['designer', 'jewelry_designer', 'socialite'], 'birthday': '1949-04-19', 'age': 73, 'is_alive': True}"
Pam,All sweetness,girl,False,True,모든 단맛,"{'name': 'pamela anderson', 'net_worth': 12000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['nude_glamour_model', 'author', 'model', 'television_producer', 'actor', 'television_director', 'activist', 'showgirl'], 'height': 1.7, 'birthday': '1967-07-01', 'age': 55, 'is_alive': True}"
Pamela,All sweetness,girl,False,True,모든 단맛,"{'name': 'pamela anderson', 'net_worth': 12000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['nude_glamour_model', 'author', 'model', 'television_producer', 'actor', 'television_director', 'activist', 'showgirl'], 'height': 1.7, 'birthday': '1967-07-01', 'age': 55, 'is_alive': True}"
Pan,God of nature,boy,True,False,자연의 신,"{'name': 'pansy ho', 'net_worth': 6000000000, 'gender': 'female', 'nationality': 'ca', 'occupation': ['businessperson'], 'birthday': '1962-08-26', 'age': 60, 'is_alive': True}"
Pancho,French man,boy,True,False,프랑스인,[]
Pandora,All-gifted,girl,False,True,다재다능한,"[{'name': 'pandora vanderpump', 'net_worth': 5000000}]"
Panit,Beloved,boy,True,False,인기 많은,[]
Pankaja,Born in dirt,boy,True,False,"비, n 흙",[]
Panni,"Gracious, merciful",girl,False,True,"공손한, 자비로운",[]
Pansy,Pansy flower,girl,False,True,팬지 꽃,"[{'name': 'pansy ho', 'net_worth': 6000000000, 'gender': 'female', 'nationality': 'ca', 'occupation': ['businessperson'], 'birthday': '1962-08-26', 'age': 60, 'is_alive': True}]"
Panthea,Of all gods,girl,False,True,모든 신들의,[]
Paola,"Tiny, petite",girl,False,True,"매우 작은, 몸집이 작은","{'name': 'sal paolantonio', 'net_worth': 2000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['journalist'], 'birthday': '1956-06-13', 'age': 66, 'is_alive': True}"
Paolo,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","{'name': 'nick dipaolo', 'net_worth': 2000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['comedian', 'actor', 'screenwriter', 'writer', 'radio_personality', 'film_producer'], 'birthday': '1962-01-31', 'age': 60, 'is_alive': True}"
Paris,Crafty,boygirl,True,True,교활한,"{'name': 'paris jackson', 'net_worth': 100000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'tv_personality'], 'height': 1.75, 'birthday': '1998-04-03', 'age': 24, 'is_alive': True}"
Parisa,Fairy-like,girl,False,True,요정 같은,[]
Parish,One who lives in a parish,boy,True,False,교구에 사는 사람,"[{'name': 'robert parish', 'net_worth': 10000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['basketball_player'], 'height': 2.13, 'birthday': '1953-08-30', 'age': 69, 'is_alive': True}]"
Parker,Park keeper,boygirl,True,True,공원지기,"{'name': 'parker posey', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'singer'], 'height': 1.64, 'birthday': '1968-11-08', 'age': 53, 'is_alive': True}"
Parkinson,Parker's son,boy,True,False,파커의 아들,"{'name': 'michael parkinson', 'net_worth': 12000000, 'gender': 'male', 'nationality': 'gb', 'occupation': ['presenter', 'journalist', 'broadcaster', 'writer', 'actor', 'author', 'screenwriter'], 'birthday': '1935-03-28', 'age': 87, 'is_alive': True}"
Parnell,Bumpkin,boy,True,False,범프킨,"[{'name': 'chris parnell', 'net_worth': 7000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor', 'comedian', 'voice_actor', 'musician'], 'height': 1.73, 'birthday': '1967-02-05', 'age': 55, 'is_alive': True}]"
Parry,Harry's son,boy,True,False,해리의 아들,"{'name': 'parry gripp', 'net_worth': 2000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['film_score_composer', 'musician'], 'birthday': '1967-09-22', 'age': 54, 'is_alive': True}"
Parson,Employed by a minister of the church,boy,True,False,교회의 목사에 의해 고용,"{'name': 'estelle parsons', 'net_worth': 6000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'theatre_director', 'singer'], 'height': 1.62, 'birthday': '1927-11-20', 'age': 94, 'is_alive': True}"
Parsons,Employed by a minister of the church,boy,True,False,교회의 목사에 의해 고용,"{'name': 'estelle parsons', 'net_worth': 6000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'theatre_director', 'singer'], 'height': 1.62, 'birthday': '1927-11-20', 'age': 94, 'is_alive': True}"
Parthenia,"Maiden, virgin",girl,False,True,"소녀, 처녀",[]
Parvaneh,Like a butterfly,girl,False,True,나비처럼,[]
Parviz,Lucky,boy,True,False,운이 좋은,[]
Pascal,Easter-related,boy,True,False,부활절 관련,"{'name': 'pascal siakam', 'net_worth': 30000000}"
Pascale,Easter-related,girl,False,True,부활절 관련,[]
Pascoe,Easter-related,boy,True,False,부활절 관련,"[{'name': 'alan pascoe', 'net_worth': 30000000, 'gender': 'male', 'nationality': 'gb', 'occupation': ['athlete'], 'birthday': '1947-10-11', 'age': 74, 'is_alive': True}]"
Pasha,Small and humble,boy,True,False,작고 겸손하다,"[{'name': 'bipasha basu', 'net_worth': 15000000, 'gender': 'female', 'nationality': 'in', 'occupation': ['actor', 'model'], 'height': 1.7, 'birthday': '1979-01-07', 'age': 43, 'is_alive': True}]"
Pasi,"Imperial, monarchic or royal",boy,True,False,", ",[]
Pasqual,Easter-related,boy,True,False,부활절 관련,"[{'name': 'pasquale rotella', 'net_worth': 10000000}]"
Pasquale,Easter-related,boy,True,False,부활절 관련,"[{'name': 'pasquale rotella', 'net_worth': 10000000}]"
Patience,Endure,girl,False,True,견디다,[]
Patricia,"Noble woman, aristocrat",girl,False,True,"고귀한 여자, 귀족","{'name': 'patricia smith', 'net_worth': 3000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['writer', 'playwright', 'poet', 'teacher', 'journalist', 'author'], 'birthday': '1955'}"
Patricio,A nobleman,boy,True,False,귀족,"[{'name': 'patricio sebastian', 'net_worth': 2000000}]"
Patrick,A nobleman,boy,True,False,귀족,"{'name': 'patrick fugit', 'net_worth': 500000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor'], 'height': 1.83, 'birthday': '1982-10-27', 'age': 39, 'is_alive': True}"
Patrik,A nobleman,boy,True,False,귀족,"[{'name': 'patrik elias', 'net_worth': 50000000, 'gender': 'male', 'nationality': 'cz', 'occupation': ['ice_hockey_player', 'athlete'], 'height': 1.85, 'birthday': '1976-04-13', 'age': 46, 'is_alive': True}]"
Patrycja,"Noble woman, aristocrat",girl,False,True,"고귀한 여자, 귀족",[]
Patryk,A nobleman,boy,True,False,귀족,[]
Patsy,Lady of the house,boygirl,True,True,집의 여인,"{'name': 'patsy cline', 'net_worth': 10000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'songwriter'], 'height': 1.67, 'birthday': '1932-09-08', 'age': 30, 'is_alive': False, 'death': '1963-03-05'}"
Patterson,Patrick's son,boy,True,False,패트릭의 아들,"{'name': 'sean patterson', 'net_worth': 8000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['actor'], 'birthday': '1972-02-11', 'age': 50, 'is_alive': True}"
Patton,A nobleman,boy,True,False,귀족,"{'name': 'elsa patton', 'net_worth': 10000000}"
Patty,Lady of the house,girl,False,True,집의 여인,"{'name': 'patty loveless', 'net_worth': 14000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['singer', 'singer-songwriter', 'musician'], 'height': 1.67, 'birthday': '1957-01-04', 'age': 65, 'is_alive': True}"
Pauahi,Fire is over,boygirl,True,True,불이 끝났어,[]
Paul,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","{'name': 'paul rodriguez jr', 'net_worth': 6000000, 'gender': 'male', 'nationality': 'us', 'occupation': ['skateboarder', 'entrepreneur', 'actor'], 'height': 1.74, 'birthday': '1984-12-31', 'age': 37, 'is_alive': True}"
Paula,"Tiny, petite",girl,False,True,"매우 작은, 몸집이 작은","{'name': 'paula abdul', 'net_worth': 30000000, 'gender': 'female', 'nationality': 'us', 'occupation': ['actor', 'music_video_director', 'television_producer', 'dancer', 'choreographer', 'tv_personality', 'voice_actor', 'singer-songwriter'], 'height': 1.52, 'birthday': '1962-06-19', 'age': 60, 'is_alive': True}"
Pauletta,"Tiny, petite",girl,False,True,"매우 작은, 몸집이 작은",[]
Pauli,"Tiny, petite",boy,True,False,"매우 작은, 몸집이 작은","{'name': 'paulina rubio', 'net_worth': 35000000, 'gender': 'female', 'nationality': 'mx', 'occupation': ['singer', 'actor', 'songwriter', 'musician', 'model', 'businessperson', 'tv_personality', 'presenter', 'singer-songwriter'], 'height': 1.62, 'birthday': '1971-06-17', 'age': 51, 'is_alive': True}"
